id,created_at,updated_at,start_date,end_date,author,product_type,lower_danger,middle_danger,upper_danger,bottom_line,hazard_discussion
160192,2025-01-26 4:38:23,2025-01-26 14:50:08,2025-01-26 16:00:00,2025-01-27 16:00:00,Andrew Schauer,forecast,4,4,4,"<p>We have issued a <a href=""https://www.weather.gov/afc?story=1"" target=""_blank"" rel=""noopener"">Backcountry Avalanche Warning</a> through the National Weather Service. An intense storm is bringing heavy precipitation with very strong winds, making very large natural avalanches very likely. These may run long distances into flat, low-elevation terrain below steeper slopes. <strong>Avalanche conditions are very dangerous, and traveling in and below avalanche terrain is not recommended.</strong></p>
<p>__________________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Avalanche Closure Notification for Sunday January 26<sup>th</sup>, 2025: </strong>There will be intermittent traffic delays Sunday January 26th, 2025 on the Seward Highway for Avalanche Hazard Reduction work for the following areas:</p>
<p>From milepost 95-100 on the Seward Highway, Between Girdwood and Anchorage in Bird Flats. Motorists should expect delays of up to 45 minutes between 09:00 AM and 12:00 PM.</p>
<p>&nbsp;From mileposts 38 to 37 on the Seward Highway, at the Seward Highway / Sterling Highway Wye. Motorists should expect delays of 45-60 minutes between 1:00 PM and 4:00 PM.</p>
<p>Updates will be posted on the 511 system.&nbsp;<a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">http://511.alaska.gov</a></p>",NULL
160132,2025-01-25 13:34:23,2025-01-25 16:39:50,2025-01-25 16:01:00,2025-01-26 16:00:00,Daniel Krueger,forecast,4,4,4,"<p>We have issued a <a href=""https://www.weather.gov/afc?story=1"" target=""_blank"" rel=""noopener"">Backcountry Avalanche Warning</a> through the National Weather Service. Avalanche danger is HIGH at all elevations as heavy precipitation and strong winds will make very dangerous conditions where natural avalanches are likely. These could be large and run to valley bottoms. <strong>Traveling in avalanche terrain is not recommended.&nbsp;</strong></p>",NULL
160020,2025-01-24 2:43:50,2025-01-24 15:42:40,2025-01-24 16:00:00,2025-01-25 16:00:00,Graham Predeger,forecast,1,2,3,"<p>With another potent storm on the doorstep this weekend, the avalanche danger will be on the rise throughout the day and overnight hours tonight.&nbsp; Through the Turnagain Pass area there is 1-2' of soft snow available for transport that may form fresh wind slabs 1-3' deep as winds are forecasted to increase from the SSE.&nbsp; Additionally, we may see rain on snow as high as 1,800' late in the day.&nbsp; If that verifies, wet loose avalanches could be a concern in steep terrain, and may pull out a slab avalanche 1-3' down.&nbsp;</p>
<p><strong>Today will be a good day to ensure you are out of the field before the weather makes a turn for the worse.</strong></p>
<p>__________________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>This weekend's storm is expected to have widespread impacts in Southcentral Alaska, and it is looking like Hatcher Pass is right in the crosshairs. Visit <a href=""https://www.hpavalanche.org"" target=""_blank"" rel=""noopener"">hpavalanche.org</a> for more information.</p>",NULL
159946,2025-01-23 1:23:24,2025-01-23 15:33:58,2025-01-23 16:00:00,2025-01-24 16:00:00,Mik Dalpes,forecast,1,2,2,"<p>The weather has quieted down significantly, but southwest ridgetop winds are forecast today. If this occurs, fresh wind slabs up to 1' deep that are sensitive to the weight of a person will build in the upper elevations. There's a chance a person or machine could trigger an older, deeper (up to 3') and more stubborn wind slab above 1,000' from the strong winds that occurred Tuesday evening.&nbsp; Wind slabs can be found below ridgelines and on the edges of cross loaded gullies. Softer snow can be found in areas protected from Tuesday's strong winds.</p>",NULL
159842,2025-01-21 16:23:47,2025-01-22 15:43:29,2025-01-22 16:00:00,2025-01-23 16:00:00,Mik Dalpes,forecast,2,3,3,"<p>A storm is moving out today that brought strong easterly ridgetop winds and heavy snowfall above 1,000' last night. While we might not see natural avalanches today, but it could be easy for a person to trigger a storm slab (~1' deep) or wind slab avalanche (~2 to 3' deep) in the new and windblown snow. A cautious approach to avalanche terrain today that includes testing the snow on small inconsequential slopes is a good way to see how this new snow is stabilizing. It is becoming more unlikely that a person would be able to trigger a very large avalanche on a weak layer buried 4 to 6' deep. This is more likely to occur in the southern part of Turnagain Pass where the snowpack is thinner.&nbsp;</p>
<p>__________________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Department of Transportation Avalanche Closure Notification for Wednesday January 22nd, 2025:</strong></p>
<p>There will be intermittent traffic delays Wednesday January 22<sup>nd</sup>, 2025 on the Seward Highway for Avalanche Hazard Reduction work.&nbsp;From milepost 95-100 on the Seward Highway, North of Girdwood and South of Anchorage, at Bird Flats. Motorist should expect delays of up to 45 minutes between 09:00 AM and 12:00 PM. Updates will be posted on the 511 system. <a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">http://511.alaska.gov</a></p>",NULL
159799,2025-01-21 7:10:05,2025-01-21 16:18:42,2025-01-21 16:00:00,2025-01-22 16:00:00,Daniel Krueger,forecast,2,3,4,"<p>The avalanche danger will increase to HIGH today as strong east winds are forecast to gust 70+ mph. Wind slabs 2 to 4&rsquo; deep will be easy for a human to trigger above 2,500&rsquo; on wind loaded slopes. There is also an unlikely chance a human could trigger a large avalanche 4 to 6&rsquo; deep on a buried layer of weak snow. Traveling in avalanche terrain is not recommended on slopes that are exposed to the wind.</p>",
159722,2025-01-20 2:49:29,2025-01-20 16:05:31,2025-01-20 16:00:00,2025-01-21 16:00:00,Andrew Schauer,forecast,1,2,3,"<p>The storm that brought 1-1.5' of snow to the area yesterday has exited, but conditions may still be reactive today. Treat the new snow as guilty until proven innocent today, and expect to find the most dangerous conditions on slopes where winds have blown the snow into thicker slabs up to 2 or 3' deep. There is a much smaller chance that you may be able to trigger a much larger avalanche on weak snow buried 4 to 6' deep. These problems will take careful snowpack evaluation, and it may be difficult to identify which terrain is holding the weakest snow. If in doubt, you can avoid the problem entirely by sticking to lower-angle terrain.</p>",NULL
159635,2025-01-18 23:41:22,2025-01-19 16:12:01,2025-01-19 16:00:00,2025-01-20 16:00:00,Wendy Wagner,forecast,3,4,4,"<p>There is a <strong>HIGH</strong> avalanche danger in the Girdwood and Turnagain Pass areas due to heavy snowfall and strong winds. Natural avalanches are likely and human triggered avalanches are very likely during and just after the storm. Avalanches could be large enough to send debris into valley bottoms. <strong>Travel in avalanche terrain is NOT recommended.</strong></p>
<p>The National Weather Service has issued a <a href=""https://forecast.weather.gov/showsigwx.php?warnzone=AKZ126&amp;warncounty=AKC122&amp;firewxzone=AKZ125&amp;local_place1=6+Miles+ENE+Silvertip+AK&amp;product1=Winter+Weather+Advisory"" target=""_blank"" rel=""noopener""><strong>Winter Weather Advisory for Turnagain Pass</strong> </a>due to 12 to 20 inches of snow that could accumulate on the road by later today.</p>",NULL
159559,2025-01-18 5:24:26,2025-01-18 15:52:22,2025-01-18 16:00:00,2025-01-19 16:00:00,Andrew Schauer,forecast,2,3,3,"<p>Avalanche danger is on the rise as weather moves in today. Dangerous conditions will develop, with natural and human-triggered avalanches likely where strong easterly winds are loading slopes above 1000'. These wind slab avalanches will be around 1' deep and will be becoming larger and more sensitive through the day. Avalanche danger will spike tonight, and is expected to reach&nbsp;<strong>HIGH&nbsp;</strong>by sunrise tomorrow.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Chugach National Forest Motorised Use:&nbsp; </strong>Turnagain Pass and Snug Harbor are the only areas in the Chugach National Forest that received enough snow to open, <a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">all other areas remain closed</a>. Low snow cover hazards exist at low elevations, such as open creeks and alders. We have limited information for these zones and recommend extra caution if riding on steeper slopes.</p>",NULL
159507,2025-01-17 14:07:47,2025-01-17 15:57:05,2025-01-17 16:00:00,2025-01-18 16:00:00,John Sykes,forecast,1,2,3,"<p>Strong winds and light snowfall today will form fresh wind slabs up to 1' deep above treeline. Human triggered and natural avalanches are likely in recently wind loaded areas. There is also a small chance of triggering an avalanche up to 6' deep on a buried weak layer from a thin spot in the snowpack. To avoid this issue you can always stick to lower angle terrain.</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Chugach National Forest Motorised Use:&nbsp; </strong>Turnagain Pass and Snug Harbor are the only areas in the Chugach National Forest that received enough snow to open, <a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">all other areas remain closed</a>. Low snow cover hazards exist at low elevations, such as open creeks and alders. We have limited information for these zones and recommend extra caution if riding on steeper slopes.</p>",NULL
159422,2025-01-16 13:54:46,2025-01-16 20:03:55,2025-01-16 16:00:00,2025-01-17 16:00:00,John Sykes,forecast,1,2,2,"<p>Lingering wind slabs at upper elevations up to 1' deep will be possible for a skier or rider to trigger today.&nbsp; There is also a small chance of triggering a very large avalanche on a weak layer buried 4-6' deep. We are uncertain whether the deeply buried weak layer is still an issue. To avoid the possibility of triggering an avalanche on this layer you can always stick to lower angle terrain.&nbsp;&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Chugach National Forest Motorised Use:&nbsp; </strong>Turnagain Pass and Snug Harbor are the only areas in the Chugach National Forest that received enough snow to open, <a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">all other areas remain closed</a>. Low snow cover hazards exist at low elevations, such as open creeks and alders. Seattle Ridge uptrack has been reported to have icy conditions near the top. We have limited information for these zones and recommend extra caution if riding on steeper slopes.</p>",NULL
159315,2025-01-15 1:44:57,2025-01-15 16:02:58,2025-01-15 16:00:00,2025-01-16 16:00:00,Mik Dalpes,forecast,1,2,3,"<p>Fresh wind slabs are forming in the upper elevations where strong easterly winds and a few inches of snow arrived overnight. These wind slabs should only be up to 1' deep, but have the potential to trigger an avalanche 4 to 6' deep or more on a weak layer buried below the snow from the last two storms. Safer terrain and softer snow can be found in places that are protected from the wind.&nbsp;</p>
<p>__________________________________</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Turnagain Pass Motorised Use:&nbsp; </strong>The Forest Service has opened Turnagain Pass to motorized&nbsp;use. This is the only area on the Chugach National Forest that received enough snow to open,&nbsp;<a href=""https://www.cnfaic.org/resources/riding-areas/"" target=""_blank"" rel=""noopener"">all other areas remain closed</a>. Low snow cover hazards exist in the flats such as open creeks and countless alders. We have limited information for much of this zone and ask that extra caution is used if riding on the steeper slopes.<strong><br></strong></p>
<p><strong>Turnagain Pass Master Plan:&nbsp; </strong>A public Meeting for the 'Turnagain Pass Master Plan' is happening today, noon to 2pm - Virtual. Link&nbsp;<a href=""https://highways.dot.gov/federal-lands/projects/ak/flap-dot-1"" target=""_blank"" rel=""noopener"">HERE</a>. This is a comprehensive plan that outlines the potential development of parking areas, trails and pathways, and programs, expected in the 20 years to come.</p>",NULL
